Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
66,kingjames,"""23083404""",Tweet,"""😱 https://t.co/6SeNrYGizD""",Twitter for iPhone,4639,37345,2019-12-13,13:57:59,Male,Sport
67,kingjames,"""23083404""",Tweet,"""🔥🔥🔥🔥🔥🔥🔥 Sis!! Proud of you @LaurenLondon 🙏🏾💪🏾💙 https://t.co/NJkhPbD4BN""",Twitter for iPhone,1472,15793,2019-12-12,22:03:00,Male,Sport
68,ipromiseschool,"""1019672184929902592""",Retweet,"""It was a family affair in our favorite place to call home with coming together for a family meal being one of our favorite things to do. We’re so happy to have shared the evening with our families, students, the James Family, and @Walmart.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#WeAreFamily https://t.co/T9YrY09CK6""",Twitter for iPhone,71,528,2019-12-12,18:45:38,Male,Sport
69,ipromiseschool,"""1019672184929902592""",Retweet,""".@Walmart + @SavannahRB + Momma James + superstar 5th graders &amp; their rockstar families = one special family recipe for an amazing night… and we’ve got @kingjames’ master chef Dena Marino to confirm it. 😉 https://t.co/8Hx52g0rLB""",Twitter for iPhone,83,719,2019-12-12,18:45:34,Male,Sport
70,ljfamfoundation,"""550483516""",Retweet,"""Whether near or far… the James Family is always here with us in Akron. 🥰. #WeAreFamily https://t.co/iA7QJvcjFV""",Twitter for iPhone,166,1390,2019-12-12,16:48:11,Male,Sport
71,kingjames,"""23083404""",Tweet,"""SO @calm!!!! 🙏🏾 Quiet Time/Focused In https://t.co/rv6X2RMV07""",Twitter for iPhone,2960,36893,2019-12-12,03:35:53,Male,Sport
72,kingjames,"""23083404""",Tweet,"""My ❤️❤️❤️❤️❤️❤️❤️❤️❤️’s https://t.co/bgYpg1ZKpk""",Twitter for iPhone,15925,148880,2019-12-11,20:40:08,Male,Sport
73,uninterrupted,"""2966774301""",Retweet,"""“We are so focused on strength that we forget to strengthen our focus” 

Mental fitness keeping LeBron strong 17 seasons in. #TrainYourMind @calm x @kingjames 👑💪🏽 https://t.co/YUFMVbHRWd""",Twitter Media Studio,336,1810,2019-12-11,19:00:00,Male,Sport
74,uninterrupted,"""2966774301""",Retweet,"""Call ’em out as you see em! Next episode of #TheShopHBO is coming this Saturday 12.14 at 10 PM. 💈💈💈

@kingjames @chancetherapper @realmartymar #WillSmith @pr_RWTW @mavcarter @cc_sabathia @HBO https://t.co/eBmr4fbz2j""",Twitter Media Studio,2516,13732,2019-12-11,18:00:36,Male,Sport
75,kingjames,"""23083404""",Tweet,"""🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/BvhkI3DoCN""",Twitter for iPhone,89,1509,2019-12-10,03:06:17,Male,Sport
76,kingjames,"""23083404""",Tweet,"""😁 #StriveForGreatness🚀 https://t.co/WV1KkzWQ3H""",Twitter for iPhone,177,2739,2019-12-09,22:33:09,Male,Sport
77,kingjames,"""23083404""",Tweet,"""🙏🏾 @IPROMISESchool ❤️❤️❤️ https://t.co/VLL3KguN3B""",Twitter for iPhone,2312,34192,2019-12-08,21:37:57,Male,Sport
78,kingjames,"""23083404""",Tweet,"""Wow!! Ball game. What A Game! Best game of the year thus far! #49ersvsSaints""",Twitter for iPhone,5309,51620,2019-12-08,21:27:06,Male,Sport
79,kingjames,"""23083404""",Tweet,"""🤣🤣🤣🤣🤣🤣🤣 EXACTLY!!! https://t.co/xTgg6bs6Ba""",Twitter for iPhone,4309,40651,2019-12-08,05:53:54,Male,Sport
80,kingjames,"""23083404""",Tweet,"""Can’t ever be mad at the facts!!! Flame thrower he has! And by the way I probably got the 3rd best jump shot in the household. Bryce Maximus got a cooker too! https://t.co/p5ym1pZVJZ""",Twitter for iPhone,15662,146169,2019-12-08,05:52:50,Male,Sport
81,kingjames,"""23083404""",Tweet,"""Happy Bday Larry Legend!!!! Thank you for setting the tone for our position. 🙏🏾💪🏾👑. #CertifiedKiller""",Twitter for iPhone,2371,35350,2019-12-08,01:01:38,Male,Sport
82,kingjames,"""23083404""",Reply,"""@Rjeff24 🤣🤣🤣🤣🤣🤣. Man I love this guy so much!!! #RJforPres""",Twitter for iPhone,154,5579,2019-12-07,11:34:22,Male,Sport
83,kingjames,"""23083404""",Tweet,"""🔥🔥🔥🔥🔥🔥🔥🔥🔥 Caption! 🙏🏾✊🏾👑 https://t.co/7FIvJWQL2I""",Twitter for iPhone,3135,39805,2019-12-07,01:29:45,Male,Sport
84,kingjames,"""23083404""",Tweet,"""Love you girls!! Good luck 🙏🏾💪🏾👑 #IrishPride🍀 https://t.co/TPO9xeM9pL""",Twitter for iPhone,398,6167,2019-12-06,22:38:06,Male,Sport
85,ipromiseschool,"""1019672184929902592""",Retweet,"""Work Hard. 
Never Give Up. 
Do My Best. 
Dream Big. 
Stand Tall. 
Succeed.
Be Strong. 
Repeat. 🔁💪💯
 
#WeAreFamily #IPROMISE https://t.co/PqnRs0LrKm""",Twitter for iPhone,273,1987,2019-12-04,22:03:58,Male,Sport
86,slamonline,"""15537451""",Retweet,"""Two generations of royalty. (📸: @cassyathena) https://t.co/DkERRNLceI""",Twitter for iPhone,3570,19564,2019-12-04,20:33:45,Male,Sport
