Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
62,fulltimehoops1,"""1684114082""",Retweet,"""Underrated bops: “Let the Groove Get in,” @jtimberlake. Both halves go hard (if you’ve heard the song you know what I mean)""",Twitter for iPhone,226,1419,2019-03-28,16:44:40,Male,Entertainment
63,jtimberlake,"""26565946""",Reply,"""@drinkbai 💧""",Twitter for iPhone,17,152,2019-03-25,18:37:18,Male,Entertainment
64,jtimberlake,"""26565946""",Tweet,"""OMAHA! Thank you for coming out last night. Just by showing up, you became a big part of our efforts to help the victims of the flooding here in the Midwest. Special thanks to @LiveNation &amp; @drinkbai. Stay strong Nebraska, WE LOVE YOU. 

Learn more: https://t.co/xeNrSOfNIr https://t.co/ehcNMULssL""",Twitter for iPhone,1430,11977,2019-03-24,16:39:21,Male,Entertainment
65,jtimberlake,"""26565946""",Tweet,"""Pilgrimage is back for its 5th Year y’all... so get out to Franklin, TN this September. It’s gonna be nuts. Check out the lineup 🙌 https://t.co/4h8L6j9n5f https://t.co/rCYAmw4rdG""",Twitter for iPhone,276,2264,2019-03-12,18:20:14,Male,Entertainment
66,jtimberlake,"""26565946""",Tweet,"""My partner in this thang called life... you are the most wonderful human I have ever met. You make me smile, laugh, and love life more than I knew I could. I cherish every moment with you. Happy Birthday, you GOD OF ALL SMOKE SHOWS!!

https://t.co/bGohRSWu8e https://t.co/8AzforjenT""",Twitter for iPhone,1619,44445,2019-03-04,01:09:58,Male,Entertainment
67,jtimberlake,"""26565946""",Tweet,"""Dude stole my fit. Thanks for coming out last night SACRAMENTO!

https://t.co/BwMZSkdzJF https://t.co/V9V2p1sjzB""",Twitter for iPhone,449,5184,2019-02-25,22:56:46,Male,Entertainment
68,jtimberlake,"""26565946""",Tweet,"""🙌 https://t.co/zyN6YeSwrV""",Twitter for iPhone,448,6521,2019-02-25,14:10:15,Male,Entertainment
69,jtimberlake,"""26565946""",Tweet,"""Legend. Thank you @KarlLagerfeld for everything you gave to us. https://t.co/JDPfzoWFHf""",Twitter for iPhone,652,8891,2019-02-20,02:23:15,Male,Entertainment
70,jtimberlake,"""26565946""",Tweet,"""Edmonton you brought the 🔥 last night! We needed it! https://t.co/3nJV3qTYqP https://t.co/IJ49MrzcyM""",Twitter for iPhone,428,5562,2019-02-07,15:25:19,Male,Entertainment
71,thetnkids,"""1278982502""",Retweet,"""Pre-show this time last year 🙌🙌 https://t.co/aEKWecRgni""",Twitter for iPhone,1211,13157,2019-02-04,00:33:03,Male,Entertainment
72,jtimberlake,"""26565946""",Tweet,"""🙌 https://t.co/dxWLcFGe2N""",Twitter for iPhone,762,7799,2019-01-26,19:37:37,Male,Entertainment
73,jtimberlake,"""26565946""",Tweet,"""💧too nice not to post... @virgilabloh strikes again. https://t.co/XLWzr0T542""",Twitter for iPhone,729,8020,2019-01-20,10:47:15,Male,Entertainment
74,jtimberlake,"""26565946""",Tweet,"""No place like home 

https://t.co/8fGD4Mq5nT https://t.co/AfIV1yPjQ0""",Twitter for iPhone,1510,18535,2019-01-14,00:26:36,Male,Entertainment
75,jtimberlake,"""26565946""",Tweet,"""Gotta show out in my hometown 🙌 https://t.co/7AYmK2qwyk""",Twitter for iPhone,3153,35753,2019-01-12,22:44:56,Male,Entertainment
76,jtimberlake,"""26565946""",Tweet,"""EPIC! 🔥@Tip Your city loves you. Thank you 🙌🙌 

https://t.co/90ugmBWlPx https://t.co/9gLLxVx3ED""",Twitter for iPhone,1078,11187,2019-01-11,16:44:09,Male,Entertainment
77,thetnkids,"""1278982502""",Retweet,"""🏌️‍♂️👀⛳️ @jtimberlake https://t.co/hpMP2JSAKs""",Twitter for iPhone,393,3803,2019-01-09,19:48:45,Male,Entertainment
78,jtimberlake,"""26565946""",Tweet,"""Congrats, lady!! 🙌 https://t.co/V6MV1iV5hV""",Twitter for iPhone,445,6983,2019-01-09,19:40:00,Male,Entertainment
79,jtimberlake,"""26565946""",Tweet,"""IT’S ALL IN THE HIPS #happygilmore 

https://t.co/VyCgA9nqZQ https://t.co/XPxJDustXF""",Twitter for iPhone,1438,21181,2019-01-08,03:16:59,Male,Entertainment
80,jtimberlake,"""26565946""",Tweet,"""Feels good to be back #MOTWTOUR https://t.co/HiVV81dmFa https://t.co/TTpOUU7C36""",Twitter for iPhone,919,10676,2019-01-05,23:31:08,Male,Entertainment
81,capitalonearena,"""27956415""",Retweet,"""WELCOME BACK @jtimberlake! 
See you tonight. ❤️ #MOTWTour https://t.co/rUGLEakH6y""",Twitter for iPhone,396,5497,2019-01-04,08:14:59,Male,Entertainment
