Index,Username,User Id,Tweet Type,Tweet Content,Client,Retweets received,Likes received,Date,Time,Gender,Vocation
63,britneyspears,"""16409683""",Reply,"""Your support over the years has meant the absolute world to me!! Love you all! ❤️❤️❤️  https://t.co/oW8BCyStpL""",Twitter Web Client,2035,10268,2018-10-23,19:55:29,Female,Music
64,britneyspears,"""16409683""",Tweet,"""It’s hard to put into words what today means to me… 20 years ago, the world heard my music for the very first time! So much has happened since then… but what I really want to say is thank you to my amazing fans who have been there for me since day 1... https://t.co/oeMipXCSl9""",Twitter Media Studio,28468,111215,2018-10-23,19:55:13,Female,Music
65,britneyspears,"""16409683""",Tweet,"""#CitiPresale tickets for #BritneyDomination are available now for Citi cardholders! https://t.co/GIOp3aktRy https://t.co/iURuP3OT1O""",Twitter for iPhone,763,4410,2018-10-22,17:08:53,Female,Music
66,britneyspears,"""16409683""",Tweet,"""Nothing like flips and Mother Nature!!! https://t.co/MsfnPdOtSg""",Twitter for iPhone,2288,19202,2018-10-20,18:55:54,Female,Music
67,britneyspears,"""16409683""",Tweet,"""The ...Baby One More Time 20th Anniversary Collection is available now for pre-order in the webstore! Shop here: https://t.co/bj4HpxDbDg https://t.co/B5NWyiLD3S""",Twitter Media Studio,2659,13371,2018-10-19,20:00:58,Female,Music
68,britneyspears,"""16409683""",Reply,"""@itstetrisbish 🖤❤️""",Twitter for iPhone,9,52,2018-10-19,18:03:10,Female,Music
69,britneyspears,"""16409683""",Reply,"""@ItsCamelBitch Yes!! ❤️""",Twitter for iPhone,8,81,2018-10-19,18:02:48,Female,Music
70,britneyspears,"""16409683""",Reply,"""@RamosJorgeA @ferrerorocherrr Yay! 🖤""",Twitter for iPhone,10,54,2018-10-19,17:56:55,Female,Music
71,britneyspears,"""16409683""",Tweet,"""Absolutely!!! It’s been a minute since we’ve been on the same stage 😉 Can’t wait to see what you guys have in store for Vegas 👐 https://t.co/nrQqklLhnz""",Twitter for iPhone,979,8129,2018-10-19,17:49:10,Female,Music
72,britneyspears,"""16409683""",Tweet,"""The #BritneyDomination fan pre-sale is going on right now!! 🖤❤️🖤 https://t.co/KYA36RI9Zh https://t.co/KQnJICvAOW""",Twitter Web Client,1140,5273,2018-10-19,17:04:11,Female,Music
